# Early Successional Microplot Biomass (Sorted to species)
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/154
# The newest version of the data https://lter.kbs.msu.edu/datatables/154.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/60.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date of sampling
# species		species observed
# treatment		LTER treatment identifier
# replicate		replicate
# method		the sampling protocol used. "sorted to species" means that the samples were sorted to species and any remaining material is classified as unsorted. "not_sorted" means that no attempt was made to sort and the material is just classified as unsorted.
# disturbed		has the plot been tilled annually (true or false)
# fertilized		has nitrogen fertilizer been applied to the plot (true or false)
# biomass_g_m2	gramsPerSquareMeter	dry biomass measured per square meter
# area_sampled	squareMeter	area that was sampled
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,species,treatment,replicate,method,disturbed,fertilized,biomass_g_m2,area_sampled
2007-08-08,Oxalis stricta L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.09,1
2007-08-08,Standing Dead,T7,R6,sorted_to_species,undisturbed,fertilized,21.24,1
2007-08-08,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,fertilized,42.78,1
2007-08-08,Surface Litter,T7,R6,sorted_to_species,undisturbed,fertilized,59.16,1
2007-08-08,Trifolium pratense L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.02,1
2007-08-08,unknown Brassicaceae,T7,R6,sorted_to_species,undisturbed,fertilized,0.28,1
2007-08-08,Veronica sp.,T7,R6,sorted_to_species,undisturbed,fertilized,0.04,1
2007-08-08,Achillea millefolium L.,T7,R6,sorted_to_species,undisturbed,unfertilized,115.65,1
2007-08-08,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,unfertilized,46.66,1
2007-08-08,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,unfertilized,12.32,1
2007-08-08,Barbarea vulgaris R. Br.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.66,1
2007-08-08,Daucus carota L.,T7,R6,sorted_to_species,undisturbed,unfertilized,1.07,1
2007-08-08,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.68,1
2007-08-08,Hieracium sp. (*),T7,R6,sorted_to_species,undisturbed,unfertilized,9.48,1
2007-08-08,Poa pratensis L.,T7,R6,sorted_to_species,undisturbed,unfertilized,50.08,1
2007-08-08,Rubus allegheniensis T.C. Porter (*),T7,R6,sorted_to_species,undisturbed,unfertilized,8.09,1
2007-08-08,Rumex acetosella L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.19,1
2007-08-08,Standing Dead,T7,R6,sorted_to_species,undisturbed,unfertilized,91.67,1
2007-08-08,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,unfertilized,13.18,1
2007-08-08,Euthamia graminifolia (L.) Nutt.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.34,1
2007-08-08,Surface Litter,T7,R6,sorted_to_species,undisturbed,unfertilized,91.4,1
2007-08-08,Trifolium pratense L.,T7,R6,sorted_to_species,undisturbed,unfertilized,14.2,1
2007-08-08,Tridens flavus (L.) A.S.Hitchc.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.32,1
2007-08-08,Celastrus orbiculatus Thunb.,T7,R6,sorted_to_species,undisturbed,unfertilized,48.5,1
2007-08-08,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,fertilized,125.25,1
2007-08-08,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,undisturbed,fertilized,1.17,1
2007-08-08,Barbarea vulgaris R. Br.,T7,R6,sorted_to_species,undisturbed,fertilized,3.65,1
2006-08-28,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,fertilized,53.22,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R1,sorted_to_species,disturbed,fertilized,210.59,1
2006-08-28,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,fertilized,0.44,1
2006-08-28,Elymus repens (L.) Gould,T7,R1,sorted_to_species,disturbed,fertilized,128.86,1
2006-08-28,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,fertilized,45.21,1
2006-08-28,Panicum capillare L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.94,1
2006-08-28,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,unfertilized,33.12,1
2006-08-28,Portulaca oleracea L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.24,1
2006-08-28,Standing Dead,T7,R1,sorted_to_species,disturbed,unfertilized,15.83,1
2006-08-28,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,unfertilized,63.52,1
2006-08-28,Surface Litter,T7,R1,sorted_to_species,disturbed,unfertilized,14.1,1
2006-08-28,Unknown dicot (*),T7,R1,sorted_to_species,disturbed,unfertilized,0.005,1
2006-08-28,Eragrostis cilianensis (All.) E.Mosher,T7,R1,sorted_to_species,disturbed,fertilized,1.77,1
2006-08-28,Eragrostis cilianensis (All.) E.Mosher,T7,R1,sorted_to_species,disturbed,unfertilized,6.06,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,unfertilized,38.72,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R1,sorted_to_species,disturbed,unfertilized,43.67,1
2006-08-28,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,unfertilized,23,1
2006-08-28,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.005,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R1,sorted_to_species,disturbed,unfertilized,23.69,1
2006-08-28,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,fertilized,33.5,1
2006-08-28,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,fertilized,12.21,1
2006-08-28,Surface Litter,T7,R1,sorted_to_species,disturbed,fertilized,13.84,1
2006-08-28,Portulaca oleracea L.,T7,R1,sorted_to_species,disturbed,fertilized,0.12,1
2006-08-28,Standing Dead,T7,R1,sorted_to_species,disturbed,fertilized,8.3,1
2006-08-28,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,disturbed,fertilized,3.2,1
2006-08-28,Elymus repens (L.) Gould,T7,R1,sorted_to_species,disturbed,unfertilized,23.49,1
2006-08-28,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,unfertilized,21.88,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,fertilized,5.82,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R1,sorted_to_species,disturbed,fertilized,6.78,1
2006-08-28,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,fertilized,400.67,1
2006-08-28,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,unfertilized,1.26,1
2006-08-28,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,unfertilized,121.21,1
2006-08-28,Sonchus sp.,T7,R2,sorted_to_species,disturbed,unfertilized,13.47,1
2006-08-28,Surface Litter,T7,R2,sorted_to_species,disturbed,unfertilized,25.36,1
2006-08-28,Abutilon theophrasti Medikus,T7,R2,sorted_to_species,disturbed,fertilized,1.5,1
2006-08-28,Elymus repens (L.) Gould,T7,R2,sorted_to_species,disturbed,fertilized,3.18,1
2006-08-28,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,fertilized,42.13,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,fertilized,243.12,1
2006-08-28,Capsella bursa-pastoris (L.) Medicus,T7,R2,sorted_to_species,disturbed,fertilized,0.08,1
2006-08-28,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,fertilized,187.14,1
2006-08-28,Cyperus esculentus L.,T7,R2,sorted_to_species,disturbed,fertilized,21.85,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R2,sorted_to_species,disturbed,fertilized,5.3,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,fertilized,2.71,1
2006-08-28,Persicaria maculosa  Gray,T7,R2,sorted_to_species,disturbed,fertilized,1.63,1
2006-08-28,Standing Dead,T7,R2,sorted_to_species,disturbed,fertilized,11.84,1
2006-08-28,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,fertilized,7.98,1
2006-08-28,Sonchus sp.,T7,R2,sorted_to_species,disturbed,fertilized,0.46,1
2006-08-28,Surface Litter,T7,R2,sorted_to_species,disturbed,fertilized,41.06,1
2006-08-28,Standing Dead,T7,R2,sorted_to_species,disturbed,unfertilized,8.62,1
2006-08-28,Portulaca oleracea L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.1,1
2006-08-28,Persicaria maculosa  Gray,T7,R2,sorted_to_species,disturbed,unfertilized,0.11,1
2006-08-28,Panicum dichotomiflorum Michx.,T7,R2,sorted_to_species,disturbed,unfertilized,0.64,1
2006-08-28,Panicum capillare L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.02,1
2006-08-28,Eragrostis cilianensis (All.) E.Mosher,T7,R2,sorted_to_species,disturbed,unfertilized,0.6,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,unfertilized,9.82,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R2,sorted_to_species,disturbed,unfertilized,19.85,1
2006-08-28,Unknown dicot (*),T7,R2,sorted_to_species,disturbed,unfertilized,0.005,1
2006-08-28,Taraxacum officinale Weber in,T7,R2,sorted_to_species,disturbed,unfertilized,0.34,1
2006-08-28,Cyperus esculentus L.,T7,R2,sorted_to_species,disturbed,unfertilized,39.49,1
2006-08-28,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,unfertilized,45.87,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,unfertilized,27.36,1
2006-08-28,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,unfertilized,12.18,1
2006-08-28,Elymus repens (L.) Gould,T7,R2,sorted_to_species,disturbed,unfertilized,34.13,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R3,sorted_to_species,disturbed,unfertilized,75.39,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R3,sorted_to_species,disturbed,fertilized,8.25,1
2006-08-28,Surface Litter,T7,R3,sorted_to_species,disturbed,unfertilized,6.95,1
2006-08-28,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,fertilized,9.75,1
2006-08-28,Elymus repens (L.) Gould,T7,R3,sorted_to_species,disturbed,fertilized,1.1,1
2006-08-28,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,fertilized,18.54,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,unfertilized,41.85,1
2006-08-28,Standing Dead,T7,R3,sorted_to_species,disturbed,unfertilized,15.56,1
2006-08-28,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,unfertilized,295.93,1
2006-08-28,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,unfertilized,3.8,1
2006-08-28,Asclepias syriaca L.,T7,R3,sorted_to_species,disturbed,unfertilized,13.2,1
2006-08-28,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,unfertilized,19.17,1
2006-08-28,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,unfertilized,5.3,1
2006-08-28,Taraxacum officinale Weber in,T7,R3,sorted_to_species,disturbed,fertilized,0.01,1
2006-08-28,Surface Litter,T7,R3,sorted_to_species,disturbed,fertilized,8.93,1
2006-08-28,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,fertilized,644.04,1
2006-08-28,Standing Dead,T7,R3,sorted_to_species,disturbed,fertilized,10.87,1
2006-08-28,Persicaria maculosa  Gray,T7,R3,sorted_to_species,disturbed,fertilized,7.55,1
2006-08-28,Mollugo verticillata L.,T7,R3,sorted_to_species,disturbed,fertilized,0.17,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,fertilized,21.38,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R3,sorted_to_species,disturbed,fertilized,12.43,1
2006-08-28,Elymus repens (L.) Gould,T7,R3,sorted_to_species,disturbed,unfertilized,8.7,1
2006-08-28,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,fertilized,0.89,1
2006-08-28,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,fertilized,44.24,1
2006-08-28,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,disturbed,unfertilized,1.8,1
2006-08-28,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,fertilized,34.75,1
2006-08-28,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,fertilized,435.07,1
2006-08-28,Surface Litter,T7,R4,sorted_to_species,disturbed,fertilized,83.86,1
2006-08-28,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,fertilized,69.06,1
2006-08-28,Standing Dead,T7,R4,sorted_to_species,disturbed,fertilized,5.58,1
2006-08-28,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,disturbed,fertilized,6.49,1
2006-08-28,Panicum capillare L.,T7,R4,sorted_to_species,disturbed,fertilized,3.58,1
2006-08-28,Eragrostis cilianensis (All.) E.Mosher,T7,R4,sorted_to_species,disturbed,fertilized,1.69,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,fertilized,9.7,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R4,sorted_to_species,disturbed,fertilized,0.06,1
2006-08-28,Cyperus esculentus L.,T7,R4,sorted_to_species,disturbed,fertilized,1.03,1
2006-08-28,Taraxacum officinale Weber in,T7,R4,sorted_to_species,disturbed,unfertilized,0.005,1
2006-08-28,Surface Litter,T7,R4,sorted_to_species,disturbed,unfertilized,17.6,1
2006-08-28,Sonchus sp.,T7,R4,sorted_to_species,disturbed,unfertilized,0.96,1
2006-08-28,Setaria viridis (L.) Beauv.,T7,R4,sorted_to_species,disturbed,unfertilized,1.35,1
2006-08-28,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,unfertilized,322.76,1
2006-08-28,Standing Dead,T7,R4,sorted_to_species,disturbed,unfertilized,10.27,1
2006-08-28,Rumex obtusifolius L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.34,1
2006-08-28,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,disturbed,unfertilized,5.67,1
2006-08-28,Panicum capillare L.,T7,R4,sorted_to_species,disturbed,unfertilized,15.58,1
2006-08-28,Mollugo verticillata L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.15,1
2006-08-28,Hieracium sp. (*),T7,R4,sorted_to_species,disturbed,unfertilized,0.39,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,unfertilized,53.22,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R4,sorted_to_species,disturbed,unfertilized,7.83,1
2006-08-28,Cyperus esculentus L.,T7,R4,sorted_to_species,disturbed,unfertilized,7.61,1
2006-08-28,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,unfertilized,69.77,1
2006-08-28,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,unfertilized,11.53,1
2006-08-28,Elymus repens (L.) Gould,T7,R4,sorted_to_species,disturbed,unfertilized,0.23,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R5,sorted_to_species,disturbed,fertilized,1.89,1
2006-08-28,Echinochloa crus-galli (L.) Beauv.,T7,R5,sorted_to_species,disturbed,fertilized,8.31,1
2006-08-28,Standing Dead,T7,R5,sorted_to_species,disturbed,fertilized,13.74,1
2006-08-28,Setaria pumila (Poir.) Roem. & Schult,T7,R5,sorted_to_species,disturbed,unfertilized,46.75,1
2006-08-28,Setaria faberi Herrm.,T7,R5,sorted_to_species,disturbed,unfertilized,353.86,1
2006-08-28,Standing Dead,T7,R5,sorted_to_species,disturbed,unfertilized,12.04,1
2006-08-28,Persicaria maculosa  Gray,T7,R5,sorted_to_species,disturbed,unfertilized,2.98,1
2006-08-28,Oxalis stricta L.,T7,R5,sorted_to_species,disturbed,unfertilized,0.005,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R5,sorted_to_species,disturbed,unfertilized,2.66,1
2006-08-28,Cyperus esculentus L.,T7,R5,sorted_to_species,disturbed,unfertilized,0.45,1
2006-08-28,Chenopodium album L.,T7,R5,sorted_to_species,disturbed,unfertilized,126.82,1
2006-08-28,Amaranthus retroflexus L.,T7,R5,sorted_to_species,disturbed,unfertilized,17.7,1
2006-08-28,Elymus repens (L.) Gould,T7,R5,sorted_to_species,disturbed,unfertilized,84.21,1
2006-08-28,Abutilon theophrasti Medikus,T7,R5,sorted_to_species,disturbed,unfertilized,2.52,1
2006-08-28,Surface Litter,T7,R5,sorted_to_species,disturbed,unfertilized,16.21,1
2006-08-28,Surface Litter,T7,R5,sorted_to_species,disturbed,fertilized,34.3,1
2006-08-28,Solanum ptycanthum Dun.,T7,R5,sorted_to_species,disturbed,fertilized,2.61,1
2006-08-28,Setaria faberi Herrm.,T7,R5,sorted_to_species,disturbed,fertilized,668.96,1
2006-08-28,Abutilon theophrasti Medikus,T7,R5,sorted_to_species,disturbed,fertilized,31.82,1
2006-08-28,Elymus repens (L.) Gould,T7,R5,sorted_to_species,disturbed,fertilized,1.28,1
2006-08-28,Amaranthus retroflexus L.,T7,R5,sorted_to_species,disturbed,fertilized,4.64,1
2006-08-28,Chenopodium album L.,T7,R5,sorted_to_species,disturbed,fertilized,179.84,1
2006-08-28,Setaria faberi Herrm.,T7,R6,sorted_to_species,disturbed,unfertilized,124.62,1
2006-08-28,Setaria pumila (Poir.) Roem. & Schult,T7,R6,sorted_to_species,disturbed,unfertilized,18.29,1
2006-08-28,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,disturbed,fertilized,18.67,1
2006-08-28,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,disturbed,unfertilized,4.91,1
2006-08-28,Surface Litter,T7,R6,sorted_to_species,disturbed,fertilized,26.91,1
2006-08-28,Setaria faberi Herrm.,T7,R6,sorted_to_species,disturbed,fertilized,304.3,1
2006-08-28,Standing Dead,T7,R6,sorted_to_species,disturbed,fertilized,13.92,1
2006-08-28,Rumex crispus L.,T7,R6,sorted_to_species,disturbed,fertilized,0.17,1
2006-08-28,Echinochloa crus-galli (L.) Beauv.,T7,R6,sorted_to_species,disturbed,fertilized,15.37,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R6,sorted_to_species,disturbed,fertilized,1.02,1
2006-08-28,Chenopodium album L.,T7,R6,sorted_to_species,disturbed,fertilized,32.93,1
2006-08-28,Asclepias syriaca L.,T7,R6,sorted_to_species,disturbed,fertilized,0.46,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,disturbed,fertilized,180.65,1
2006-08-28,Amaranthus retroflexus L.,T7,R6,sorted_to_species,disturbed,fertilized,164.43,1
2006-08-28,Elymus repens (L.) Gould,T7,R6,sorted_to_species,disturbed,fertilized,1.28,1
2006-08-28,Surface Litter,T7,R6,sorted_to_species,disturbed,unfertilized,20.67,1
2006-08-28,Setaria viridis (L.) Beauv.,T7,R6,sorted_to_species,disturbed,unfertilized,1.05,1
2006-08-28,Elymus repens (L.) Gould,T7,R6,sorted_to_species,disturbed,unfertilized,6.87,1
2006-08-28,Amaranthus retroflexus L.,T7,R6,sorted_to_species,disturbed,unfertilized,17.49,1
2006-08-28,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,disturbed,unfertilized,170.64,1
2006-08-28,Chenopodium album L.,T7,R6,sorted_to_species,disturbed,unfertilized,46.13,1
2006-08-28,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R6,sorted_to_species,disturbed,unfertilized,3.2,1
2006-08-28,Digitaria sanguinalis (L.) Scop.,T7,R6,sorted_to_species,disturbed,unfertilized,69.5,1
2006-08-28,Mollugo verticillata L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.03,1
2006-08-28,Panicum capillare L.,T7,R6,sorted_to_species,disturbed,unfertilized,3.97,1
2006-08-28,Panicum dichotomiflorum Michx.,T7,R6,sorted_to_species,disturbed,unfertilized,16.29,1
2006-08-28,Persicaria maculosa  Gray,T7,R6,sorted_to_species,disturbed,unfertilized,0.57,1
2006-08-28,Portulaca oleracea L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.35,1
2006-08-28,Rumex obtusifolius L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.02,1
2006-08-28,Standing Dead,T7,R6,sorted_to_species,disturbed,unfertilized,14.35,1
2006-08-08,Surface Litter,T7,R1,sorted_to_species,undisturbed,fertilized,114.54,1
2006-08-08,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,undisturbed,fertilized,0.63,1
2006-08-08,Phleum pratense L.,T7,R1,sorted_to_species,undisturbed,fertilized,426.46,1
2006-08-08,Poa pratensis L.,T7,R1,sorted_to_species,undisturbed,fertilized,1.02,1
2006-08-08,Potentilla recta L.,T7,R1,sorted_to_species,undisturbed,fertilized,0.02,1
2006-08-08,Robinia pseudoacacia L.,T7,R1,sorted_to_species,undisturbed,fertilized,178.92,1
2006-08-08,Dactylis glomerata L.,T7,R1,sorted_to_species,undisturbed,fertilized,40.37,1
2006-08-08,Chenopodium album L.,T7,R1,sorted_to_species,undisturbed,fertilized,0.005,1
2006-08-08,Apocynum cannabinum L.,T7,R1,sorted_to_species,undisturbed,fertilized,38.02,1
2006-08-08,Aster pilosus Willd.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.14,1
2006-08-08,Dactylis glomerata L.,T7,R1,sorted_to_species,undisturbed,unfertilized,63.62,1
2006-08-08,Daucus carota L.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.02,1
2006-08-08,Oxalis stricta L.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.22,1
2006-08-08,Phleum pratense L.,T7,R1,sorted_to_species,undisturbed,unfertilized,435.87,1
2006-08-08,Poa pratensis L.,T7,R1,sorted_to_species,undisturbed,unfertilized,6.69,1
2006-08-08,Standing Dead,T7,R1,sorted_to_species,undisturbed,unfertilized,44.97,1
2006-08-08,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,unfertilized,10.87,1
2006-08-08,Surface Litter,T7,R1,sorted_to_species,undisturbed,unfertilized,681.61,1
2006-08-08,Taraxacum officinale Weber in,T7,R1,sorted_to_species,undisturbed,unfertilized,0.07,1
2006-08-08,Trifolium hybridum L. (*),T7,R1,sorted_to_species,undisturbed,unfertilized,0.09,1
2006-08-08,Woody,T7,R1,sorted_to_species,undisturbed,unfertilized,0.18,1
2006-08-08,Daucus carota L.,T7,R1,sorted_to_species,undisturbed,fertilized,6.58,1
2006-08-08,Rumex crispus L.,T7,R1,sorted_to_species,undisturbed,fertilized,39.84,1
2006-08-08,Standing Dead,T7,R1,sorted_to_species,undisturbed,fertilized,49.37,1
2006-08-08,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,fertilized,243.85,1
2006-08-08,Euthamia graminifolia (L.) Nutt.,T7,R1,sorted_to_species,undisturbed,fertilized,128.61,1
2006-08-08,Barbarea vulgaris R. Br.,T7,R2,sorted_to_species,undisturbed,unfertilized,0.14,1
2006-08-08,Achillea millefolium L.,T7,R2,sorted_to_species,undisturbed,fertilized,4.55,1
2006-08-08,Apocynum cannabinum L.,T7,R2,sorted_to_species,undisturbed,fertilized,661.62,1
2006-08-08,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,T7,R2,sorted_to_species,undisturbed,fertilized,0.67,1
2006-08-08,Chenopodium album L.,T7,R2,sorted_to_species,undisturbed,fertilized,0.005,1
2006-08-08,Daucus carota L.,T7,R2,sorted_to_species,undisturbed,fertilized,0.38,1
2006-08-08,Erigeron annuus (L.) Pers.,T7,R2,sorted_to_species,undisturbed,fertilized,97.86,1
2006-08-08,Geum sp.,T7,R2,sorted_to_species,undisturbed,fertilized,0.61,1
2006-08-08,Silene alba (Mill.) E.H.L.Krause,T7,R2,sorted_to_species,undisturbed,fertilized,2.68,1
2006-08-08,Poa compressa L.,T7,R2,sorted_to_species,undisturbed,fertilized,5.25,1
2006-08-08,Poa pratensis L.,T7,R2,sorted_to_species,undisturbed,fertilized,4.6,1
2006-08-08,Rubus allegheniensis T.C. Porter (*),T7,R2,sorted_to_species,undisturbed,fertilized,20.97,1
2006-08-08,Rumex crispus L.,T7,R2,sorted_to_species,undisturbed,fertilized,51.45,1
2006-08-08,Standing Dead,T7,R2,sorted_to_species,undisturbed,fertilized,254.44,1
2006-08-08,Solidago canadensis L.,T7,R2,sorted_to_species,undisturbed,fertilized,86.71,1
2006-08-08,Surface Litter,T7,R2,sorted_to_species,undisturbed,fertilized,257.59,1
2006-08-08,Taraxacum officinale Weber in,T7,R2,sorted_to_species,undisturbed,fertilized,0.14,1
2006-08-08,Trifolium pratense L.,T7,R2,sorted_to_species,undisturbed,fertilized,3.29,1
